*******************************************************************************,
"2334646.500000000, A.D. 1679-Dec-11 00:00:00.0000, -4.719522628761003E+09, -3.703171115981342E+10, -1.403562806410201E+10,  3.167219725729164E-01,  2.367352778353004E+00,  9.657884466331229E-01,  1.330339751881264E+05,  3.988258241915942E+10, -2.575493912704566E+00,",
"2335012.500000000, A.D. 1680-Dec-11 00:00:00.0000, -4.709502170120599E+09, -3.695681094391110E+10, -1.400507279547010E+10,  3.170352346891753E-01,  2.369810911515167E+00,  9.667200502096081E-01,  1.327621702367210E+05,  3.980109734468103E+10, -2.578137877527544E+00,",
"2335377.500000000, A.D. 1681-Dec-11 00:00:00.0000, -4.699499204427883E+09, -3.688203780040256E+10, -1.397457161419594E+10,  3.173488977952625E-01,  2.372272428705770E+00,  9.676527918254400E-01,  1.324908296077273E+05,  3.971975147055974E+10, -2.580785420928782E+00,",
"2335742.500000000, A.D. 1682-Dec-11 00:00:00.0000, -4.689486327162748E+09, -3.680718687051780E+10, -1.394404095965803E+10,  3.176638238757690E-01,  2.374744102982116E+00,  9.685892365147326E-01,  1.322192099056208E+05,  3.963832193242400E+10, -2.583443827123830E+00,",
"2336107.500000000, A.D. 1683-Dec-11 00:00:00.0000, -4.679463498361208E+09, -3.673225783279816E+10, -1.391348071467308E+10,  3.179800214958122E-01,  2.377226007755454E+00,  9.695294100760570E-01,  1.319473099836516E+05,  3.955680838648685E+10, -2.586113174182492E+00,",
"2336473.500000000, A.D. 1684-Dec-11 00:00:00.0000, -4.669403176863183E+09, -3.665704475545526E+10, -1.388280691221366E+10,  3.182983695243144E-01,  2.379725062016510E+00,  9.704759309668907E-01,  1.316743825968870E+05,  3.947498681435318E+10, -2.588800902329157E+00,",
"2336838.500000000, A.D. 1685-Dec-11 00:00:00.0000, -4.659360296554334E+09, -3.658195831191268E+10, -1.385218704952765E+10,  3.186171368811230E-01,  2.382227685956285E+00,  9.714236546595838E-01,  1.314019179853973E+05,  3.939330397875667E+10, -2.591492405873217E+00,",
"2337203.500000000, A.D. 1686-Dec-11 00:00:00.0000, -4.649307343160208E+09, -3.650679278090033E+10, -1.382153723940298E+10,  3.189372023496158E-01,  2.384740769008971E+00,  9.723751896107716E-01,  1.311291696596192E+05,  3.931153608775626E+10, -2.594195094119101E+00,",
"2337568.500000000, A.D. 1687-Dec-11 00:00:00.0000, -4.639244275556958E+09, -3.643154783138812E+10, -1.379085736122117E+10,  3.192585777295368E-01,  2.387264386920544E+00,  9.733305627553879E-01,  1.308561364387484E+05,  3.922968278735576E+10, -2.596909048077546E+00,",
"2337934.500000000, A.D. 1688-Dec-11 00:00:00.0000, -4.629143440410439E+09, -3.635601665103025E+10, -1.376006311477224E+10,  3.195821587455531E-01,  2.389805574963110E+00,  9.742924338668714E-01,  1.305820679193183E+05,  3.914751911225537E+10, -2.599641832228049E+00,",
"2338299.500000000, A.D. 1689-Dec-11 00:00:00.0000, -4.619059991714392E+09, -3.628061164184052E+10, -1.372932265204862E+10,  3.199061842922249E-01,  2.392350525360042E+00,  9.752555740173853E-01,  1.303084605426874E+05,  3.906549368428825E+10, -2.602378596420722E+00,",
"2338664.500000000, A.D. 1690-Dec-11 00:00:00.0000, -4.608966303527124E+09, -3.620512620547284E+10, -1.369855175399459E+10,  3.202315444293456E-01,  2.394906246374966E+00,  9.762226347729401E-01,  1.300345646732898E+05,  3.898338176836552E+10, -2.605126876554155E+00,",
"2339029.500000000, A.D. 1691-Dec-11 00:00:00.0000, -4.598862333594126E+09, -3.612956000101145E+10, -1.366775029650449E+10,  3.205582506102604E-01,  2.397472817819812E+00,  9.771936456215172E-01,  1.297603790952479E+05,  3.890118299997618E+10, -2.607886758261752E+00,",
"2339395.500000000, A.D. 1692-Dec-11 00:00:00.0000, -4.588720314647311E+09, -3.605370532033778E+10, -1.363683364066645E+10,  3.208872160684159E-01,  2.400057397830742E+00,  9.781713119754668E-01,  1.294851501923690E+05,  3.881867145066947E+10, -2.610665937978776E+00,",
"2339760.500000000, A.D. 1693-Dec-11 00:00:00.0000, -4.578595624430163E+09, -3.597797632309129E+10, -1.360597060375358E+10,  3.212166543258059E-01,  2.402645944115008E+00,  9.791503190485368E-01,  1.292103807108341E+05,  3.873629763241674E+10, -2.613449315069340E+00,",
"2340125.500000000, A.D. 1694-Dec-11 00:00:00.0000, -4.568460523343445E+09, -3.590216551872931E+10, -1.357507662933295E+10,  3.215474703503511E-01,  2.405245584512060E+00,  9.801333606212447E-01,  1.289353178150677E+05,  3.865383585079034E+10, -2.616244552824959E+00,",
"2340490.500000000, A.D. 1695-Dec-11 00:00:00.0000, -4.558314967808606E+09, -3.582627255609879E+10, -1.354415158971656E+10,  3.218796725058996E-01,  2.407856401353784E+00,  9.811204658070704E-01,  1.286599602528460E+05,  3.857128573038299E+10, -2.619051738712316E+00,",
"2340856.500000000, A.D. 1696-Dec-11 00:00:00.0000, -4.548131074702401E+09, -3.575008881575481E+10, -1.351311050171182E+10,  3.222141862524890E-01,  2.410485678764788E+00,  9.821143862900235E-01,  1.283835511398811E+05,  3.848842036299367E+10, -2.621878703612248E+00,",
"2341221.500000000, A.D. 1697-Dec-11 00:00:00.0000, -4.537964449418653E+09, -3.567403024496597E+10, -1.348212285885602E+10,  3.225491949359766E-01,  2.413119136558228E+00,  9.831097218730521E-01,  1.281075996343282E+05,  3.840569218285516E+10, -2.624710092873185E+00,",
"2341586.500000000, A.D. 1698-Dec-11 00:00:00.0000, -4.527787236971605E+09, -3.559788844537103E+10, -1.345110376164450E+10,  3.228856218383710E-01,  2.415764029239423E+00,  9.841092135323208E-01,  1.278313496449607E+05,  3.832287451952020E+10, -2.627553705907152E+00,",
"2341951.500000000, A.D. 1699-Dec-11 00:00:00.0000, -4.517599392443415E+09, -3.552166305500484E+10, -1.342005307853645E+10,  3.232234788761565E-01,  2.418420442897097E+00,  9.851128912521440E-01,  1.275547998811091E+05,  3.823996698605579E+10, -2.630409634384723E+00,",
"2342316.500000000, A.D. 1700-Dec-11 00:00:00.0000, -4.507400870573691E+09, -3.544535370917616E+10, -1.338897067705018E+10,  3.235627759181892E-01,  2.421088464381896E+00,  9.861207848993248E-01,  1.272779490424449E+05,  3.815696919263330E+10, -2.633277970398306E+00,",
"2342681.500000000, A.D. 1701-Dec-11 00:00:00.0000, -4.497191625811616E+09, -3.536896004042117E+10, -1.335785642374641E+10,  3.239035216602696E-01,  2.423768182906911E+00,  9.871329256730279E-01,  1.270007958188380E+05,  3.807388074648556E+10, -2.636158808561114E+00,",
"2343046.500000000, A.D. 1702-Dec-11 00:00:00.0000, -4.486971612327155E+09, -3.529248167842834E+10, -1.332671018416819E+10,  3.242457257315572E-01,  2.426459689571127E+00,  9.881493467045531E-01,  1.267233388900578E+05,  3.799070125181742E+10, -2.639052246023499E+00,",
"2343411.500000000, A.D. 1703-Dec-11 00:00:00.0000, -4.476740783933445E+09, -3.521591824999156E+10, -1.329553182280495E+10,  3.245894010201951E-01,  2.429163076851504E+00,  9.891700814650427E-01,  1.264455769255563E+05,  3.790743030974060E+10, -2.641958381716815E+00,",
"2343777.500000000, A.D. 1704-Dec-11 00:00:00.0000, -4.466471019631854E+09, -3.513905926436079E+10, -1.326423565011618E+10,  3.249355085914712E-01,  2.431885893308292E+00,  9.901979770874542E-01,  1.261667463312033E+05,  3.782383900049392E+10, -2.644885329290508E+00,",
"2344142.500000000, A.D. 1705-Dec-11 00:00:00.0000, -4.456218391232353E+09, -3.506232433609505E+10, -1.323299254555502E+10,  3.252821695438720E-01,  2.434613351652970E+00,  9.912274483683828E-01,  1.258883694170769E+05,  3.774038370115752E+10, -2.647817191828092E+00,",
"2344507.500000000, A.D. 1706-Dec-11 00:00:00.0000, -4.445954806792950E+09, -3.498550320323928E+10, -1.320171690613327E+10,  3.256303375381733E-01,  2.437352968076373E+00,  9.922613298457676E-01,  1.256096834096646E+05,  3.765683573798516E+10, -2.650762047680860E+00,",
"2344872.500000000, A.D. 1707-Dec-11 00:00:00.0000, -4.435680218639749E+09, -3.490859548089772E+10, -1.317040859224860E+10,  3.259800222578056E-01,  2.440104836754917E+00,  9.932996548891472E-01,  1.253306869369255E+05,  3.757319469964938E+10, -2.653719996932283E+00,",
"2345238.500000000, A.D. 1708-Dec-11 00:00:00.0000, -4.425366383704653E+09, -3.483138971694546E+10, -1.313898155191440E+10,  3.263321994712726E-01,  2.442876644996133E+00,  9.943453212267511E-01,  1.250506129582060E+05,  3.748923063314722E+10, -2.656699301305841E+00,",
"2345603.500000000, A.D. 1709-Dec-11 00:00:00.0000, -4.415069613236646E+09, -3.475430740890986E+10, -1.310760737548956E+10,  3.266849579401623E-01,  2.445653344762824E+00,  9.953926501148622E-01,  1.247709905354908E+05,  3.740540193972952E+10, -2.659683785589926E+00,",
"2345968.500000000, A.D. 1710-Dec-11 00:00:00.0000, -4.404761693687896E+09, -3.467713733729024E+10, -1.307620009887667E+10,  3.270392715842768E-01,  2.448442591434597E+00,  9.964445270874683E-01,  1.244910534623287E+05,  3.732147891648094E+10, -2.662681677418660E+00,",
"2346333.500000000, A.D. 1711-Dec-11 00:00:00.0000, -4.394442575823750E+09, -3.459987910486604E+10, -1.304475957811262E+10,  3.273951524609818E-01,  2.451244482580627E+00,  9.975009859273518E-01,  1.242108003228800E+05,  3.723746113894339E+10, -2.665693080439202E+00,",
"2346699.500000000, A.D. 1712-Dec-11 00:00:00.0000, -4.384083892178126E+09, -3.452232028028560E+10, -1.301319939228354E+10,  3.277535926141363E-01,  2.454066845996367E+00,  9.985649740161124E-01,  1.239294605662787E+05,  3.715311760177876E+10, -2.668726405909343E+00,",
"2347064.500000000, A.D. 1713-Dec-11 00:00:00.0000, -4.373742197556684E+09, -3.444488427788184E+10, -1.298169185496431E+10,  3.281126434149447E-01,  2.456894359922343E+00,  9.996307129504357E-01,  1.236485701270519E+05,  3.706890876657426E+10, -2.671765185549461E+00,",
"2347429.500000000, A.D. 1714-Dec-11 00:00:00.0000, -4.363389154711722E+09, -3.436735890309421E+10, -1.295015063466414E+10,  3.284732944476135E-01,  2.459734823153122E+00,  1.000701141046119E+00,  1.233673593034893E+05,  3.698460388256222E+10, -2.674817800274397E+00,",
"2347794.500000000, A.D. 1715-Dec-11 00:00:00.0000, -4.353024712962856E+09, -3.428974374587528E+10, -1.291857558290060E+10,  3.288355596946975E-01,  2.462588341942625E+00,  1.001776296577716E+00,  1.230858266342617E+05,  3.690020251164719E+10, -2.677884363587222E+00,",
"2348160.500000000, A.D. 1716-Dec-11 00:00:00.0000, -4.342620378282827E+09, -3.421182537717742E+10, -1.288687990309653E+10,  3.292004536527796E-01,  2.465462894801695E+00,  1.002859181886838E+00,  1.228031979924618E+05,  3.681547257642079E+10, -2.680973448357879E+00,",
"2348525.500000000, A.D. 1717-Dec-11 00:00:00.0000, -4.332232953263171E+09, -3.413402916273082E+10, -1.285523664451075E+10,  3.295659939496624E-01,  2.468342879624514E+00,  1.003943916243782E+00,  1.225210163083519E+05,  3.673087663573889E+10, -2.684068286603072E+00,",
"2348890.500000000, A.D. 1718-Dec-11 00:00:00.0000, -4.321833974543340E+09, -3.405614191450867E+10, -1.282355910155407E+10,  3.299331867135386E-01,  2.471236236525036E+00,  1.005033488653368E+00,  1.222385083192647E+05,  3.664618287128581E+10, -2.687177409928512E+00,",
"2349255.500000000, A.D. 1719-Dec-11 00:00:00.0000, -4.311423389791804E+09, -3.397816320910789E+10, -1.279184712105492E+10,  3.303020459119492E-01,  2.474143074542261E+00,  1.006127937386685E+00,  1.219556725164700E+05,  3.656139083075558E+10, -2.690300934406818E+00,",
"2349621.500000000, A.D. 1720-Dec-11 00:00:00.0000, -4.300972576083459E+09, -3.389987860097699E+10, -1.276001352403827E+10,  3.306736030588779E-01,  2.477071526736879E+00,  1.007230321172275E+00,  1.216717311300789E+05,  3.647626734460146E+10, -2.693447597927757E+00,",
"2349986.500000000, A.D. 1721-Dec-11 00:00:00.0000, -4.290538588344923E+09, -3.382171544335239E+10, -1.272823210854615E+10,  3.310458419492625E-01,  2.480005705670881E+00,  1.008334656720438E+00,  1.213882342148381E+05,  3.639127710754602E+10, -2.696600328103507E+00,",
"2350351.500000000, A.D. 1722-Dec-11 00:00:00.0000, -4.280092834779216E+09, -3.374345953582769E+10, -1.269641578804825E+10,  3.314197894423866E-01,  2.482953705110906E+00,  1.009443988540644E+00,  1.211044048797347E+05,  3.630618721352284E+10, -2.699767820857514E+00,",
"2350716.500000000, A.D. 1723-Dec-11 00:00:00.0000, -4.269635261260818E+09, -3.366511044082515E+10, -1.266456440437842E+10,  3.317954609653734E-01,  2.485915635371817E+00,  1.010558354873145E+00,  1.208202415656922E+05,  3.622099719513262E+10, -2.702950193592689E+00,",
"2351082.500000000, A.D. 1724-Dec-11 00:00:00.0000, -4.259137113419218E+09, -3.358645267665651E+10, -1.263259038906645E+10,  3.321739065646208E-01,  2.488899782458524E+00,  1.011680868386063E+00,  1.205349627898427E+05,  3.613547276970547E+10, -2.706156347034170E+00,",
"2351447.500000000, A.D. 1725-Dec-11 00:00:00.0000, -4.248655703057636E+09, -3.350791562140556E+10, -1.260066830251522E+10,  3.325530704909987E-01,  2.491889958006947E+00,  1.012805435978660E+00,  1.202501258645307E+05,  3.605008080773704E+10, -2.709368886713409E+00,",
"2351812.500000000, A.D. 1726-Dec-11 00:00:00.0000, -4.238162307631650E+09, -3.342928404308740E+10, -1.256871067039671E+10,  3.329339968325551E-01,  2.494894416146809E+00,  1.013935160701278E+00,  1.199649502021176E+05,  3.596458729494044E+10, -2.712596679743087E+00,",
"2352177.500000000, A.D. 1727-Dec-11 00:00:00.0000, -4.227656871313640E+09, -3.335055748938012E+10, -1.253671732939433E+10,  3.333167016784644E-01,  2.497913277870779E+00,  1.015070085670182E+00,  1.196794341912771E+05,  3.587899174825221E+10, -2.715839855215770E+00,",
"2352543.500000000, A.D. 1728-Dec-11 00:00:00.0000, -4.217110505929112E+09, -3.327151942199297E+10, -1.250460031414143E+10,  3.337022569767688E-01,  2.500954994624006E+00,  1.016213384214312E+00,  1.193927925633085E+05,  3.579305875003838E+10, -2.719107491038010E+00,",
"2352908.500000000, A.D. 1729-Dec-11 00:00:00.0000, -4.206580784927987E+09, -3.319260128194947E+10, -1.247253496108950E+10,  3.340885709737101E-01,  2.504003065474995E+00,  1.017358850251910E+00,  1.191065900238034E+05,  3.570725738723431E+10, -2.722381859176522E+00,",
"2353273.500000000, A.D. 1730-Dec-11 00:00:00.0000, -4.196038852423431E+09, -3.311358678540508E+10, -1.244043340074775E+10,  3.344767074951385E-01,  2.507065904455411E+00,  1.018509642728383E+00,  1.188200422161645E+05,  3.562135251564771E+10, -2.725671996859915E+00,",
"2353638.500000000, A.D. 1731-Dec-11 00:00:00.0000, -4.185484650727293E+09, -3.303447546465699E+10, -1.240829546444265E+10,  3.348666804848620E-01,  2.510143637657090E+00,  1.019665806346962E+00,  1.185331474745458E+05,  3.553534363587057E+10, -2.728978038203342E+00,",
"2354004.500000000, A.D. 1732-Dec-11 00:00:00.0000, -4.174889155299867E+09, -3.295504970396542E+10, -1.237603278243337E+10,  3.352595817813954E-01,  2.513244889196184E+00,  1.020830577659499E+00,  1.182451166702177E+05,  3.544899417306134E+10, -2.732309245657411E+00,",
"2354369.500000000, A.D. 1733-Dec-11 00:00:00.0000, -4.164310206206912E+09, -3.287574304690873E+10, -1.234382148154544E+10,  3.356532814629483E-01,  2.516352844047237E+00,  1.021997638221897E+00,  1.179575220431995E+05,  3.536277547291996E+10, -2.735647556195117E+00,",
"2354734.500000000, A.D. 1734-Dec-11 00:00:00.0000, -4.153718811697413E+09, -3.279633813670942E+10, -1.231157328947955E+10,  3.360488679831574E-01,  2.519476084016626E+00,  1.023170208230817E+00,  1.176695753928539E+05,  3.527645123884000E+10, -2.739002186909774E+00,",
"2355099.500000000, A.D. 1735-Dec-11 00:00:00.0000, -4.143114911991927E+09, -3.271683448930103E+10, -1.227928803179356E+10,  3.364463582746915E-01,  2.522614738328852E+00,  1.024348331810041E+00,  1.173812749952065E+05,  3.519002095398689E+10, -2.742373274957626E+00,",
"2355465.500000000, A.D. 1736-Dec-11 00:00:00.0000, -4.132469343294423E+09, -3.263701338971829E+10, -1.224687692653248E+10,  3.368468643539931E-01,  2.525777600627133E+00,  1.025535304953412E+00,  1.170918277838743E+05,  3.510324686304035E+10, -2.745770263106547E+00,",
"2355830.500000000, A.D. 1737-Dec-11 00:00:00.0000, -4.121840217225249E+09, -3.255731052535213E+10, -1.221451690585112E+10,  3.372482124906171E-01,  2.528947523506940E+00,  1.026724688962645E+00,  1.168028136802873E+05,  3.501660261452934E+10, -2.749174732948310E+00,",
"2356195.500000000, A.D. 1738-Dec-11 00:00:00.0000, -4.111198403534860E+09, -3.247750744521222E+10, -1.218211928707895E+10,  3.376515109397724E-01,  2.532133266786728E+00,  1.027919768471913E+00,  1.165134405641066E+05,  3.492985073675041E+10, -2.752596091485001E+00,",
"2356560.500000000, A.D. 1739-Dec-11 00:00:00.0000, -4.100543840441133E+09, -3.239760364817232E+10, -1.214968388982555E+10,  3.380567773528067E-01,  2.535334970490127E+00,  1.029120592659309E+00,  1.162237066509048E+05,  3.484299069474569E+10, -2.756034487739447E+00,",
"2356926.500000000, A.D. 1740-Dec-11 00:00:00.0000, -4.089847222254370E+09, -3.231737929738526E+10, -1.211712151175165E+10,  3.384651484133119E-01,  2.538561610739936E+00,  1.030330523339942E+00,  1.159328148560158E+05,  3.475578352854387E+10, -2.759499559575223E+00,",
"2357291.500000000, A.D. 1741-Dec-11 00:00:00.0000, -4.079166937387474E+09, -3.223727226624940E+10, -1.208460990550102E+10,  3.388744096601756E-01,  2.541795694809957E+00,  1.031542996625538E+00,  1.156423529325116E+05,  3.466870523454115E+10, -2.762972519842378E+00,",
"2357656.500000000, A.D. 1742-Dec-11 00:00:00.0000, -4.068473714270985E+09, -3.215706298713265E+10, -1.205205996995836E+10,  3.392856892373826E-01,  2.545046159287674E+00,  1.032761359489101E+00,  1.153515247604658E+05,  3.458151714198791E+10, -2.766462963555892E+00,",
"2358021.500000000, A.D. 1743-Dec-11 00:00:00.0000, -4.057767489015020E+09, -3.207675094115828E+10, -1.201947151858053E+10,  3.396990027693430E-01,  2.548313151097372E+00,  1.033985663685827E+00,  1.150603284925863E+05,  3.449421869707986E+10, -2.769971046791617E+00,",
"2358387.500000000, A.D. 1744-Dec-11 00:00:00.0000, -4.047018811275056E+09, -3.199611514638918E+10, -1.198675492035771E+10,  3.401155084720822E-01,  2.551605840620368E+00,  1.035219341496176E+00,  1.147679629434069E+05,  3.440656971045688E+10, -2.773506614691900E+00,",
"2358752.500000000, A.D. 1745-Dec-11 00:00:00.0000, -4.036286351846931E+09, -3.191559570601806E+10, -1.195408876418416E+10,  3.405329504326609E-01,  2.554906386741938E+00,  1.036455705384747E+00,  1.144760238536358E+05,  3.431904857314809E+10, -2.777050509000652E+00,",
"2359117.500000000, A.D. 1746-Dec-11 00:00:00.0000, -4.025540695042843E+09, -3.183497191224987E+10, -1.192138352197195E+10,  3.409524835426901E-01,  2.558223914670596E+00,  1.037698170441607E+00,  1.141837110199735E+05,  3.423141539023954E+10, -2.780612526567756E+00,",
"2359482.500000000, A.D. 1747-Dec-11 00:00:00.0000, -4.014781774631232E+09, -3.175424322719453E+10, -1.188863900050084E+10,  3.413741260605814E-01,  2.561558573443052E+00,  1.038946788224183E+00,  1.138910225276552E+05,  3.414366958769913E+10, -2.784192825648415E+00,",
"2359848.500000000, A.D. 1748-Dec-11 00:00:00.0000, -4.003979992402165E+09, -3.167318749955483E+10, -1.185576513134756E+10,  3.417990608158663E-01,  2.564919723326476E+00,  1.040205057792908E+00,  1.135971530039054E+05,  3.405556972084287E+10, -2.787801453654175E+00,",
"2360213.500000000, A.D. 1749-Dec-11 00:00:00.0000, -3.993194306933403E+09, -3.159224710797478E+10, -1.182294135613060E+10,  3.422249836276248E-01,  2.568289157822957E+00,  1.041466158975221E+00,  1.133037063395997E+05,  3.396759662405878E+10, -2.791418861521336E+00,",
"2360578.500000000, A.D. 1750-Dec-11 00:00:00.0000, -3.982395155483453E+09, -3.151120018069628E+10, -1.179007771134676E+10,  3.426530708013565E-01,  2.571676200154303E+00,  1.042733578812175E+00,  1.130098781634702E+05,  3.387950915290726E+10, -2.795055057356572E+00,",
